,AVG V1,AVG V2,AVG V3,MED V1,MED V2,MED V3,AVG G1,AVG G2,AVG G3,MED G1,MED G2,MED G3
0,0.04306725,0.22846599999999984,0.346930625,0.04306725,0.22846599999999984,0.346930625,0.04306725,0.22846599999999984,0.346930625,0.04306725,0.22846599999999984,0.346930625
1,-0.0753676875,0.24579768749999986,0.4007646875,-0.0753676875,0.24579768749999986,0.4007646875,-0.0753676875,0.24579768749999986,0.4007646875,-0.0753676875,0.24579768749999986,0.4007646875
2,-0.18901737500000002,0.2124953749999999,0.3700593333333333,-0.193802625,0.22846599999999984,0.346930625,-0.18901737500000002,0.2124953749999999,0.3700593333333333,-0.193802625,0.22846599999999984,0.346930625
3,-0.04904881249999998,0.13961753124999987,0.3888015625,-0.0753676875,0.1871783749999999,0.3959794375,-0.04904881249999998,0.13961753124999987,0.3888015625,-0.0753676875,0.1871783749999999,0.3959794375
4,0.024404775000000024,0.11503182499999984,0.41966642499999995,0.04306725,0.14589074999999996,0.44502825,0.024404775000000024,0.11503182499999984,0.41966642499999995,0.04306725,0.14589074999999996,0.44502825
5,0.2938941041666667,0.3809711041666664,0.6133095416666666,0.18064318750000002,0.1871783749999999,0.4498135,0.2938941041666667,0.3809711041666664,0.6133095416666666,0.18064318750000002,0.1871783749999999,0.4498135
6,0.5154397857142857,0.5145301428571426,0.715394875,0.31821912500000005,0.22846599999999984,0.45459875,0.5154397857142857,0.5145301428571426,0.715394875,0.31821912500000005,0.22846599999999984,0.45459875
7,0.409138875,0.4711419218749997,0.6131101562499999,0.18064318750000002,0.19794518749999968,0.4498135,0.409138875,0.4711419218749997,0.6131101562499999,0.18064318750000002,0.19794518749999968,0.4498135
8,0.30120490277777784,0.43819306944444414,0.5739641527777777,0.04306725,0.17460224999999951,0.44502825,0.30120490277777784,0.43819306944444414,0.5739641527777777,0.04306725,0.17460224999999951,0.44502825
9,0.2514648875,0.38623289999999966,0.5665735999999999,-0.0753676875,0.17101331249999951,0.4498135,0.2514648875,0.38623289999999966,0.5665735999999999,-0.0753676875,0.17101331249999951,0.4498135
10,0.2216440795454546,0.36895135227272696,0.5394281818181818,-0.07656399999999998,0.17460224999999951,0.44502825,0.2216440795454546,0.36895135227272696,0.5394281818181818,-0.07656399999999998,0.17460224999999951,0.44502825
11,0.19360323958333336,0.3443814062499997,0.5152119166666665,-0.09570499999999998,0.17101331249999951,0.3959794375,0.19360323958333336,0.3443814062499997,0.5152119166666665,-0.09570499999999998,0.17101331249999951,0.3959794375
12,0.18754499038461542,0.3112602307692305,0.49214455769230764,-0.07656399999999998,0.16742437499999951,0.346930625,0.18754499038461542,0.3112602307692305,0.49214455769230764,-0.07656399999999998,0.16742437499999951,0.346930625
13,0.18047228571428575,0.28116163392857113,0.48553197321428565,-0.01674837499999999,0.15665756249999974,0.3732495,0.18047228571428575,0.28116163392857113,0.48553197321428565,-0.01674837499999999,0.15665756249999974,0.3732495
14,0.16796227500000002,0.2702294749999998,0.48857402499999997,-0.007177874999999999,0.14589074999999996,0.399568375,0.16796227500000002,0.2702294749999998,0.48857402499999997,-0.007177874999999999,0.14589074999999996,0.399568375
15,0.15761417187500001,0.2560281249999997,0.4825625546875,-0.002392625,0.13153499999999996,0.3959794375,0.15761417187500001,0.2560281249999997,0.4825625546875,-0.002392625,0.13153499999999996,0.3959794375
16,0.15045388970588236,0.23463073529411738,0.4643099926470588,0.002392625,0.11717924999999996,0.39239050000000003,0.15045388970588236,0.23463073529411738,0.4643099926470588,0.002392625,0.11717924999999996,0.39239050000000003
17,0.14010148611111112,0.22611179861111086,0.4507439652777777,-0.002392625,0.09923456249999996,0.3696605625,0.14010148611111112,0.22611179861111086,0.4507439652777777,-0.002392625,0.09923456249999996,0.3696605625
18,0.1356240592105263,0.20350420394736818,0.4510727763157894,0.002392625,0.08128987499999996,0.39239050000000003,0.1356240592105263,0.20350420394736818,0.4510727763157894,0.002392625,0.08128987499999996,0.39239050000000003
19,0.13398700000000002,0.16820346249999973,0.45376133124999996,0.019141000000000002,0.07770093749999984,0.3959794375,0.13398700000000002,0.16820346249999973,0.45376133124999996,0.019141000000000002,0.07770093749999984,0.3959794375
20,0.13205011309523812,0.15381061309523783,0.452433994047619,0.035889375,0.07411199999999973,0.399568375,0.13205011309523812,0.15381061309523783,0.452433994047619,0.035889375,0.07411199999999973,0.399568375
21,0.1214800965909091,0.15562573295454518,0.44524576136363636,0.019141000000000002,0.07770093749999984,0.3959794375,0.1214800965909091,0.15562573295454518,0.44524576136363636,0.019141000000000002,0.07770093749999984,0.3959794375
22,0.10943658695652175,0.15624274456521714,0.43556177717391303,0.002392625,0.08128987499999996,0.39239050000000003,0.10943658695652175,0.15624274456521714,0.43556177717391303,0.002392625,0.08128987499999996,0.39239050000000003
23,0.10677089062500002,0.1519233958333331,0.4316694270833333,0.019141000000000002,0.07770093749999984,0.3696605625,0.10677089062500002,0.1519233958333331,0.4316694270833333,0.019141000000000002,0.07770093749999984,0.3696605625
24,0.10144730000000003,0.14048460499999976,0.43009826999999995,0.002392625,0.07411199999999973,0.3923905,0.10144730000000003,0.14048460499999976,0.43009826999999995,0.002392625,0.07411199999999973,0.3923905
25,0.09938596153846156,0.131306081730769,0.4293841634615384,0.019141000000000002,0.06334518749999984,0.3923905,0.09938596153846156,0.131306081730769,0.4293841634615384,0.019141000000000002,0.06334518749999984,0.3923905
26,0.09304652777777779,0.13007393981481458,0.42890018518518513,0.002392625,0.07411199999999973,0.39239050000000003,0.09304652777777779,0.13007393981481458,0.42890018518518513,0.002392625,0.07411199999999973,0.39239050000000003
27,0.08895437946428573,0.12371730357142832,0.4357141026785714,-0.002392625,0.06334518749999984,0.3959794375,0.08895437946428573,0.12371730357142832,0.4357141026785714,-0.002392625,0.06334518749999984,0.3959794375
28,0.08539196120689657,0.1148289008620687,0.4414805646551724,-0.007177874999999999,0.052578374999999955,0.399568375,0.08539196120689657,0.1148289008620687,0.4414805646551724,-0.007177874999999999,0.052578374999999955,0.399568375
29,0.07768055833333334,0.10916494583333307,0.4361755375,-0.010766812499999993,0.04779312499999988,0.3959794375,0.07768055833333334,0.10916494583333307,0.4361755375,-0.010766812499999993,0.04779312499999988,0.3959794375
30,0.07525191532258066,0.10216841532258039,0.4357664758064516,-0.007177874999999999,0.04300787499999981,0.399568375,0.07525191532258066,0.10216841532258039,0.4357664758064516,-0.007177874999999999,0.04300787499999981,0.399568375
31,0.06975997265625002,0.09598301562499975,0.43919622656249996,-0.010766812499999993,0.02984843749999977,0.40554993749999996,0.06975997265625002,0.09598301562499975,0.43919622656249996,-0.010766812499999993,0.02984843749999977,0.40554993749999996
32,0.06467337878787881,0.09234760227272704,0.43799538257575754,-0.014355749999999987,0.016688999999999732,0.39956837500000003,0.06467337878787881,0.09234760227272704,0.43799538257575754,-0.014355749999999987,0.016688999999999732,0.39956837500000003
33,0.06080082352941178,0.09237423161764682,0.43454292279411755,-0.017944687499999987,0.02984843749999977,0.399568375,0.06080082352941178,0.09237423161764682,0.43454292279411755,-0.017944687499999987,0.02984843749999977,0.399568375
34,0.053252996428571446,0.09233097857142834,0.43258659999999993,-0.021533624999999987,0.04300787499999981,0.399568375,0.053252996428571446,0.09233097857142834,0.43258659999999993,-0.021533624999999987,0.04300787499999981,0.399568375
35,0.05164082291666668,0.09076150694444422,0.4318023506944444,-0.017944687499999987,0.03941893749999992,0.399568375,0.05164082291666668,0.09076150694444422,0.4318023506944444,-0.017944687499999987,0.03941893749999992,0.399568375
36,0.04959846959459461,0.09419145270270249,0.4281505439189189,-0.021533624999999987,0.04300787499999981,0.399568375,0.04959846959459461,0.09419145270270249,0.4281505439189189,-0.021533624999999987,0.04300787499999981,0.399568375
37,0.04634136842105265,0.10210019736842084,0.4286576578947368,-0.022729937500000005,0.04779312499999988,0.399568375,0.04634136842105265,0.10210019736842084,0.4286576578947368,-0.022729937500000005,0.04779312499999988,0.399568375
38,0.04687091025641027,0.09770158974358953,0.4325129807692308,-0.021533624999999987,0.04300787499999981,0.39956837500000003,0.04687091025641027,0.09770158974358953,0.4325129807692308,-0.021533624999999987,0.04300787499999981,0.39956837500000003
39,0.049347890625000015,0.08060273749999977,0.4319286281250001,-0.017944687499999987,0.03941893749999992,0.401961,0.049347890625000015,0.08060273749999977,0.4319286281250001,-0.017944687499999987,0.03941893749999992,0.401961
40,0.0538340625,0.06454149999999977,0.43366328125,-0.017944687499999987,0.02625949999999988,0.40674625,0.0538340625,0.06454149999999977,0.43366328125,-0.017944687499999987,0.02625949999999988,0.40674625
41,0.056884659375000014,0.061550718749999754,0.43210807500000004,-0.017944687499999987,0.02625949999999988,0.401961,0.056884659375000014,0.061550718749999754,0.43210807500000004,-0.017944687499999987,0.02625949999999988,0.401961
42,0.06789073437500001,0.06077311562499976,0.43390254375000004,-0.010766812499999993,0.02625949999999988,0.401961,0.06789073437500001,0.06077311562499976,0.43390254375000004,-0.010766812499999993,0.02625949999999988,0.401961
43,0.05945673125000002,0.06143108749999977,0.4383289,-0.010766812499999993,0.02625949999999988,0.401961,0.05945673125000002,0.06143108749999977,0.4383289,-0.010766812499999993,0.02625949999999988,0.401961
44,0.047373975,0.06484057812499978,0.441259865625,-0.017944687499999987,0.03941893749999992,0.401961,0.047373975,0.06484057812499978,0.441259865625,-0.017944687499999987,0.03941893749999992,0.401961
45,0.007596584375000004,0.020457384374999787,0.41553914687500004,-0.017944687499999987,0.0059221874999999535,0.401961,0.007596584375000004,0.020457384374999787,0.41553914687500004,-0.017944687499999987,0.0059221874999999535,0.401961
46,-0.03792310624999999,-0.01662830312500021,0.394783125,-0.017944687499999987,-0.035948750000000196,0.401961,-0.03792310624999999,-0.01662830312500021,0.394783125,-0.017944687499999987,-0.035948750000000196,0.401961
47,-0.028831131249999992,-0.023626731250000206,0.41189039375,-0.010766812499999993,-0.050304500000000085,0.40674625,-0.028831131249999992,-0.023626731250000206,0.41189039375,-0.010766812499999993,-0.050304500000000085,0.40674625
48,-0.014176303125000001,-0.029847556250000195,0.419008453125,-0.0059815625000000094,-0.053893437500000085,0.4103351875,-0.014176303125000001,-0.029847556250000195,0.419008453125,-0.0059815625000000094,-0.053893437500000085,0.4103351875
49,-0.009690131249999998,-0.026856775000000187,0.412787628125,-0.0059815625000000094,-0.050304500000000085,0.40674625,-0.009690131249999998,-0.026856775000000187,0.412787628125,-0.0059815625000000094,-0.050304500000000085,0.40674625
50,-0.0050245125,-0.03355612500000018,0.412010025,-0.0011963125000000099,-0.053893437500000085,0.40674625,-0.0050245125,-0.03355612500000018,0.412010025,-0.0011963125000000099,-0.053893437500000085,0.40674625
