,AVG V1,AVG V2,AVG V3,MED V1,MED V2,MED V3,AVG G1,AVG G2,AVG G3,MED G1,MED G2,MED G3
0,0.0332873953125,0.04245495156249983,0.4385681625,-0.021533624999999994,-0.006040937500000121,0.41631675,0.0332873953125,0.04245495156249983,0.4385681625,-0.021533624999999994,-0.006040937500000121,0.41631675
1,-0.0509629125,-0.07147923125000016,0.3753131390625,-0.076564,-0.07542706250000009,0.389997875,-0.0509629125,-0.07147923125000016,0.3753131390625,-0.076564,-0.07542706250000009,0.389997875
2,-0.1743924546875,-0.07551678593750018,0.44637410156250007,-0.1710726875,-0.046715562500000085,0.4294761875,-0.1743924546875,-0.07551678593750018,0.44637410156250007,-0.1710726875,-0.046715562500000085,0.4294761875
3,-0.07001418906250001,-0.04961662031250014,0.4126979046875,-0.034693062499999996,-0.05987500000000012,0.42349462499999996,-0.07001418906250001,-0.04961662031250014,0.4126979046875,-0.034693062499999996,-0.05987500000000012,0.42349462499999996
4,0.0012860359374999985,-0.06992402500000008,0.5084029046875,0.003588937499999998,-0.06585656250000005,0.50245125,0.0012860359374999985,-0.06992402500000008,0.5084029046875,0.003588937499999998,-0.06585656250000005,0.50245125
5,0.051890054687499985,-0.07880664531250012,0.5151022546874999,0.050245125,-0.0790160000000002,0.5203959375,0.051890054687499985,-0.07880664531250012,0.5151022546874999,0.050245125,-0.0790160000000002,0.5203959375
6,-0.009809762500000001,-0.09187635937500017,0.5225792078125,0.0095705,-0.09456806250000005,0.562266875,-0.009809762500000001,-0.09187635937500017,0.5225792078125,0.0095705,-0.09456806250000005,0.562266875
7,-0.16700522499999998,-0.06768093906250015,0.4379400984375,-0.13877225,-0.07781968750000023,0.43545775,-0.16700522499999998,-0.06768093906250015,0.4379400984375,-0.13877225,-0.07781968750000023,0.43545775
8,-0.14837265781250003,-0.08457885312500021,0.5347815953125,-0.1471464375,-0.08021231250000016,0.5419295625,-0.14837265781250003,-0.08457885312500021,0.5347815953125,-0.1471464375,-0.08021231250000016,0.5419295625
9,-0.013847317187500005,-0.10096833437500019,0.494256509375,-0.06699349999999998,-0.0826049375000002,0.4821139375,-0.013847317187500005,-0.10096833437500019,0.494256509375,-0.06699349999999998,-0.0826049375000002,0.4821139375
10,0.095286290625,-0.07243628125000012,0.4294761875,0.1280054375,-0.07781968750000012,0.39717575,0.095286290625,-0.07243628125000012,0.4294761875,0.1280054375,-0.07781968750000012,0.39717575
11,0.1155936953125,-0.09053050781250016,0.5652875640625,0.10049025,-0.08858650000000012,0.5945673125000001,0.1155936953125,-0.09053050781250016,0.5652875640625,0.10049025,-0.08858650000000012,0.5945673125000001
12,0.11655074531250001,-0.1066209109375001,0.6181047609375,0.1064718125,-0.09576437500000023,0.64600875,0.11655074531250001,-0.1066209109375001,0.6181047609375,0.1064718125,-0.09576437500000023,0.64600875
13,0.11502544687499998,-0.08879585468750013,0.5218016046875,0.11723862499999999,-0.07423075000000012,0.5072365,0.11502544687499998,-0.08879585468750013,0.5218016046875,0.11723862499999999,-0.07423075000000012,0.5072365
14,0.10312213749999999,-0.08798834375000016,0.524403584375,0.095705,-0.08140862500000023,0.53116275,0.10312213749999999,-0.08798834375000016,0.524403584375,0.095705,-0.08140862500000023,0.53116275
15,-0.09696112812499999,-0.032359812500000196,0.4419477453124999,-0.076564,-0.01920037500000016,0.4366540625,-0.09696112812499999,-0.032359812500000196,0.4419477453124999,-0.076564,-0.01920037500000016,0.4366540625
16,0.0028711500000000003,-0.08840705312500019,0.49500420468749995,-0.035889374999999994,-0.08858650000000012,0.4845065625,0.0028711500000000003,-0.08840705312500019,0.49500420468749995,-0.035889374999999994,-0.08858650000000012,0.4845065625
