,AVG V1,AVG V2,AVG V3,MED V1,MED V2,MED V3,AVG G1,AVG G2,AVG G3,MED G1,MED G2,MED G3
0,0.04306725,0.22846599999999984,0.346930625,0.04306725,0.22846599999999984,0.346930625,0.04306725,0.22846599999999984,0.346930625,0.04306725,0.22846599999999984,0.346930625
1,-0.0753676875,0.24579768749999986,0.4007646875,-0.0753676875,0.24579768749999986,0.4007646875,-0.0753676875,0.24579768749999986,0.4007646875,-0.0753676875,0.24579768749999986,0.4007646875
2,-0.18901737500000002,0.2124953749999999,0.3700593333333333,-0.193802625,0.22846599999999984,0.346930625,-0.18901737500000002,0.2124953749999999,0.3700593333333333,-0.193802625,0.22846599999999984,0.346930625
3,-0.04904881249999998,0.13961753124999987,0.3888015625,-0.0753676875,0.1871783749999999,0.3959794375,-0.04904881249999998,0.13961753124999987,0.3888015625,-0.0753676875,0.1871783749999999,0.3959794375
4,0.01973915625000003,0.08667328124999985,0.437850375,0.06220825000000002,0.08128987499999984,0.4498135,0.01973915625000003,0.08667328124999985,0.437850375,0.06220825000000002,0.08128987499999984,0.4498135
5,0.4785250000000001,0.44855781249999976,0.7195819687499999,0.34453800000000007,0.08128987499999984,0.4940770625,0.4785250000000001,0.44855781249999976,0.7195819687499999,0.34453800000000007,0.08128987499999984,0.4940770625
6,1.04378265625,0.7410562187499996,0.9743965312499998,1.0060988125,0.6662866874999996,0.935516375,1.04378265625,0.7410562187499996,0.9743965312499998,1.0060988125,0.6662866874999996,0.935516375
7,0.8673265625000001,0.8026663124999995,0.8374187499999998,0.9797799375,0.7416543749999995,0.935516375,0.8673265625000001,0.8026663124999995,0.8374187499999998,0.9797799375,0.7416543749999995,0.935516375
8,0.6472050625000001,0.8421446249999995,0.7668363125,0.653186625,0.7452433124999995,0.7943514999999999,0.6472050625000001,0.8421446249999995,0.7668363125,0.653186625,0.7452433124999995,0.7943514999999999
9,0.18782106250000005,0.39412559374999956,0.4964696875,-0.265581375,0.17101331249999951,0.380427375,0.18782106250000005,0.39412559374999956,0.4964696875,-0.265581375,0.17101331249999951,0.380427375
10,-0.29249840625,0.1141884687499996,0.23148646875,-0.265581375,0.17101331249999951,0.26438506250000005,-0.29249840625,0.1141884687499996,0.23148646875,-0.265581375,0.17101331249999951,0.26438506250000005
11,-0.23746803125,0.09086037499999966,0.3194154375,-0.15552062500000002,0.12435712499999962,0.26438506250000005,-0.23746803125,0.09086037499999966,0.3194154375,-0.15552062500000002,0.12435712499999962,0.26438506250000005
12,-0.0681898125,0.025661343749999732,0.30805046875,-0.09570499999999998,-0.003648312500000306,0.2584035,-0.0681898125,0.025661343749999732,0.30805046875,-0.09570499999999998,-0.003648312500000306,0.2584035
13,0.0029907812500000013,0.018483468749999787,0.28292790624999997,0.0059815625000000025,-0.006040937500000232,0.2584035,0.0029907812500000013,0.018483468749999787,0.28292790624999997,0.0059815625000000025,-0.006040937500000232,0.2584035
14,0.0203373125,-0.0012556875000001577,0.34872509375,0.04067462499999999,-0.006040937500000232,0.3242006875,0.0203373125,-0.0012556875000001577,0.34872509375,0.04067462499999999,-0.006040937500000232,0.3242006875
15,0.04964696875,-0.00903171875000014,0.38461446875,0.04545987499999999,-0.021593000000000195,0.3959794375,0.04964696875,-0.00903171875000014,0.38461446875,0.04545987499999999,-0.021593000000000195,0.3959794375
16,0.029907812499999995,-0.01441512500000014,0.37384765625,0.019141000000000002,-0.032359812500000196,0.3959794375,0.029907812499999995,-0.01441512500000014,0.37384765625,0.019141000000000002,-0.032359812500000196,0.3959794375
17,-0.0011963124999999995,0.03343737499999988,0.32898593750000005,-0.002392625,0.06214887499999988,0.306256,-0.0011963124999999995,0.03343737499999988,0.32898593750000005,-0.002392625,0.06214887499999988,0.306256
18,0.014355750000000002,-0.046715562500000196,0.31044309375,0.019141000000000002,-0.032359812500000196,0.306256,0.014355750000000002,-0.046715562500000196,0.31044309375,0.019141000000000002,-0.032359812500000196,0.306256
19,0.0394783125,-0.18309518750000026,0.3385564375,0.045459875000000004,-0.15558000000000027,0.3385564375,0.0394783125,-0.18309518750000026,0.3385564375,0.045459875000000004,-0.15558000000000027,0.3385564375
20,0.0538340625,-0.18967490625000027,0.40196099999999996,0.07417137500000001,-0.1687394375000003,0.44143931249999996,0.0538340625,-0.18967490625000027,0.40196099999999996,0.07417137500000001,-0.1687394375000003,0.44143931249999996
21,0.037683843750000015,-0.1615615625000003,0.42050384374999994,0.07417137500000001,-0.1687394375000003,0.44143931249999996,0.037683843750000015,-0.1615615625000003,0.42050384374999994,0.07417137500000001,-0.1687394375000003,0.44143931249999996
22,-0.014953906249999979,-0.06824918750000025,0.36188453125,-0.0035889374999999793,0.017885312499999806,0.3600900625,-0.014953906249999979,-0.06824918750000025,0.36188453125,-0.0035889374999999793,0.017885312499999806,0.3600900625
23,-0.029309656249999975,0.07052306249999984,0.32120990625,-0.02751518749999998,0.11119768749999992,0.31821912499999994,-0.029309656249999975,0.07052306249999984,0.32120990625,-0.02751518749999998,0.11119768749999992,0.31821912499999994
24,-0.059217468749999974,0.07052306249999979,0.31283571875,-0.06340456249999998,0.11119768749999992,0.31821912499999994,-0.059217468749999974,0.07052306249999979,0.31283571875,-0.06340456249999998,0.11119768749999992,0.31821912499999994
25,-0.02213178124999999,-0.0024520000000002873,0.342145375,0.009570500000000003,-0.02278931250000027,0.3672679375,-0.02213178124999999,-0.0024520000000002873,0.342145375,0.009570500000000003,-0.02278931250000027,0.3672679375
26,-0.0011963124999999977,-0.020396687500000288,0.39059603125,0.009570500000000003,-0.02278931250000027,0.40196099999999996,-0.0011963124999999977,-0.020396687500000288,0.39059603125,0.009570500000000003,-0.02278931250000027,0.40196099999999996
27,-0.017944687499999997,-0.045519250000000344,0.45998215625000005,-0.023926249999999993,-0.07303443750000038,0.413924125,-0.017944687499999997,-0.045519250000000344,0.45998215625000005,-0.023926249999999993,-0.07303443750000038,0.413924125
28,-0.014953906249999994,-0.04551925000000029,0.51261990625,-0.017944687499999987,-0.07303443750000038,0.509629125,-0.014953906249999994,-0.04551925000000029,0.51261990625,-0.017944687499999987,-0.07303443750000038,0.509629125
29,-0.06340456249999998,-0.03475243750000023,0.48031946875000003,-0.046656187499999995,-0.05150081250000027,0.509629125,-0.06340456249999998,-0.03475243750000023,0.48031946875000003,-0.046656187499999995,-0.05150081250000027,0.509629125
30,-0.04486171874999999,-0.08619387500000025,0.48211393750000003,-0.017944687499999987,-0.08140862500000023,0.5132180625,-0.04486171874999999,-0.08619387500000025,0.48211393750000003,-0.017944687499999987,-0.08140862500000023,0.5132180625
31,-0.064600875,-0.09815700000000022,0.46357109375,-0.057422999999999995,-0.10174593750000016,0.4845065625,-0.064600875,-0.09815700000000022,0.46357109375,-0.057422999999999995,-0.10174593750000016,0.4845065625
32,-0.08553634375,-0.07064181250000018,0.4127278125,-0.09929393750000001,-0.0754270625000002,0.4115315,-0.08553634375,-0.07064181250000018,0.4127278125,-0.09929393750000001,-0.0754270625000002,0.4115315
33,-0.0657971875,-0.03355612500000016,0.42229831250000005,-0.0825455625,-0.05987500000000012,0.4115315,-0.0657971875,-0.03355612500000016,0.42229831250000005,-0.0825455625,-0.05987500000000012,0.4115315
34,-0.117238625,0.01609084374999986,0.40794256250000005,-0.09929393750000001,0.03343737499999988,0.38282000000000005,-0.117238625,0.01609084374999986,0.40794256250000005,-0.09929393750000001,0.03343737499999988,0.38282000000000005
35,-0.093312375,0.0489894374999999,0.37265134375000003,-0.0825455625,0.06334518749999996,0.38282000000000005,-0.093312375,0.0489894374999999,0.37265134375000003,-0.0825455625,0.06334518749999996,0.38282000000000005
36,-0.07476953125000001,0.10940321874999992,0.346930625,-0.04545987500000001,0.09205668749999985,0.34334168750000005,-0.07476953125000001,0.10940321874999992,0.346930625,-0.04545987500000001,0.09205668749999985,0.34334168750000005
37,-0.07656400000000002,0.18477090624999992,0.37863290625,-0.04904881250000002,0.15426493749999992,0.385212625,-0.07656400000000002,0.18477090624999992,0.37863290625,-0.04904881250000002,0.15426493749999992,0.385212625
38,-0.008972343750000014,0.14469443749999988,0.43186881250000003,-0.014355750000000021,0.12674975,0.42588725,-0.008972343750000014,0.14469443749999988,0.43186881250000003,-0.014355750000000021,0.12674975,0.42588725
39,0.028711499999999987,-0.010826187500000195,0.43306512500000005,0.021533624999999987,0.07411199999999984,0.42827987500000003,0.028711499999999987,-0.010826187500000195,0.43306512500000005,0.021533624999999987,0.07411199999999984,0.42827987500000003
40,0.09032159374999998,-0.16873943750000026,0.4629729375,0.10647181249999998,-0.24171450000000028,0.43186881250000003,0.09032159374999998,-0.16873943750000026,0.4629729375,0.10647181249999998,-0.24171450000000028,0.43186881250000003
41,0.09091974999999998,-0.23154584375000026,0.44921534375000005,0.10647181249999998,-0.24171450000000028,0.4127278125,0.09091974999999998,-0.23154584375000026,0.44921534375000005,0.10647181249999998,-0.24171450000000028,0.4127278125
42,0.0801529375,-0.18548781250000018,0.399568375,0.0849381875,-0.14959843750000013,0.4007646875,0.0801529375,-0.18548781250000018,0.399568375,0.0849381875,-0.14959843750000013,0.4007646875
43,0.05203959374999999,-0.052098968750000085,0.45280428124999994,0.0287115,0.031044750000000065,0.404353625,0.05203959374999999,-0.052098968750000085,0.45280428124999994,0.0287115,0.031044750000000065,0.404353625
44,-0.04486171875,0.08966406249999997,0.5138162187499999,-0.02392624999999999,0.12914237499999992,0.5072364999999999,-0.04486171875,0.08966406249999997,0.5138162187499999,-0.02392624999999999,0.12914237499999992,0.5072364999999999
45,-0.01435575,0.03762446874999997,0.5538926875,0.0287115,0.031044750000000065,0.5873894375,-0.01435575,0.03762446874999997,0.5538926875,0.0287115,0.031044750000000065,0.5873894375
46,-0.014355750000000004,-0.03295796875000012,0.58320234375,0.028711499999999994,-0.05867868750000005,0.5873894375,-0.014355750000000004,-0.03295796875000012,0.58320234375,0.028711499999999994,-0.05867868750000005,0.5873894375
47,-0.015552062500000005,-0.047911875000000215,0.5730336875,0.02631887499999999,-0.08858650000000023,0.567052125,-0.015552062500000005,-0.047911875000000215,0.5730336875,0.02631887499999999,-0.08858650000000023,0.567052125
48,0.03170228124999999,-0.10473671875000024,0.5443221875,0.02631887499999999,-0.0933717500000002,0.5491074375,0.03170228124999999,-0.10473671875000024,0.5443221875,0.02631887499999999,-0.0933717500000002,0.5491074375
49,0.014953906249999992,-0.0790160000000002,0.46895450000000005,0.023926249999999993,-0.0933717500000002,0.5215922500000001,0.014953906249999992,-0.0790160000000002,0.46895450000000005,0.023926249999999993,-0.0933717500000002,0.5215922500000001
